ID,Week,Day,Choice
SS2_15,1,test,B
SS2_15,1,test,A
SS2_15,1,test,A
SS2_15,1,test,A
SS2_15,1,test,A
SS2_15,1,test,B
SS2_15,1,test,B
SS2_15,1,test,A
SS2_15,1,test,B
SS2_15,1,test,A
SS2_15,1,test,A
SS2_15,1,test,B
SS2_16,1,test,B
SS2_16,1,test,A
SS2_16,1,test,B
SS2_16,1,test,B
SS2_16,1,test,B
SS2_16,1,test,B
SS2_16,1,test,B
SS2_16,1,test,A
SS2_16,1,test,A
SS2_16,1,test,B
SS2_16,1,test,B
SS2_16,1,test,A
SS2_16,1,test,B
SS2_16,1,test,B
SS2_16,1,test,A
SS2_16,1,test,B
SS2_16,1,test,B
SS2_16,1,test,A
SS2_16,1,test,A
SS2_16,1,test,B
SS2_16,1,test,B
SS2_16,1,test,A
SS2_16,1,test,B
SS2_16,1,test,B
SS2_16,1,test,A
SS2_16,1,test,B
SS2_16,1,test,B
SS2_16,1,test,A
SS2_16,1,test,B
SS2_16,1,test,B
